Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Average_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,102.82000000000001,130.0,1062.0,1192.0
word_frequency_text_std_clinical_simple,0.0,0.0,0.0,0.0,102.97999999999999,130.0,1063.0,1193.0
word_frequency_text_std_medical_original,0.0,0.0,0.0,0.0,103.25999999999999,130.0,1064.0,1194.0
Average_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,103.35999999999999,130.0,1065.0,1195.0
Total_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,103.4,130.0,1066.0,1196.0
word_frequency_text_min_clinical_original,0.0,0.0,0.0,0.0,103.4,130.0,1066.0,1196.0
word_frequency_text_std_medical_simple,0.0,0.0,0.0,0.0,103.4,130.0,1066.0,1196.0
Total_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,103.4,130.0,1066.0,1196.0
word_frequency_text_min_clinical_simple,0.0,0.0,0.0,0.0,103.4,130.0,1066.0,1196.0
word_frequency_text_min_medical_original,0.0,0.0,0.0,0.0,103.46,130.0,1071.0,1201.0
Total_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,103.6,130.0,1072.0,1202.0
word_frequency_text_min_medical_simple,0.0,0.0,0.0,0.0,104.2,130.0,1073.0,1203.0
Total_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,104.34,130.0,1074.0,1204.0
Total_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,104.4,130.0,1075.0,1205.0
total_lemma_count_text_max_medical_simple,0.0,0.0,0.0,0.0,104.4,130.0,1075.0,1205.0
word_frequency_text_max_clinical_original,0.0,0.0,0.0,0.0,104.4,130.0,1075.0,1205.0
word_frequency_text_max_clinical_simple,0.0,0.0,0.0,0.0,104.4,130.0,1075.0,1205.0
word_frequency_text_max_medical_original,0.0,0.0,0.0,0.0,104.4,130.0,1075.0,1205.0
word_frequency_text_max_medical_simple,0.0,0.0,0.0,0.0,104.46,130.0,1080.0,1210.0
total_lemma_count_text_max_medical_original,0.0,0.0,0.0,0.0,104.6,130.0,1081.0,1211.0
total_lemma_count_screen_mean_clinical_original,0.0,0.0,0.0,0.0,104.88,130.0,1082.0,1212.0
total_lemma_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,104.92,130.0,1083.0,1213.0
total_lemma_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,105.2,130.0,1084.0,1214.0
total_lemma_count_text_max_clinical_original,0.0,0.0,0.0,0.0,105.34,130.0,1085.0,1215.0
total_lemma_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,105.4,130.0,1086.0,1216.0
total_lemma_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,105.4,130.0,1086.0,1216.0
total_lemma_count_screen_mean_medical_original,0.0,0.0,0.0,0.0,105.4,130.0,1086.0,1216.0
Total_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,105.4,130.0,1086.0,1216.0
total_lemma_count_text_min_medical_simple,0.0,0.0,0.0,0.0,105.42,130.0,1090.0,1220.0
total_lemma_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,105.44000000000001,130.0,1091.0,1221.0
total_lemma_count_screen_std_medical_original,0.0,0.0,0.0,0.0,105.84,130.0,1092.0,1222.0
total_lemma_count_text_min_medical_original,0.0,0.0,0.0,0.0,105.97999999999999,130.0,1093.0,1223.0
total_lemma_count_screen_min_medical_original,0.0,0.0,0.0,0.0,106.35999999999999,130.0,1094.0,1224.0
total_lemma_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,106.35999999999999,130.0,1094.0,1224.0
total_lemma_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,106.4,130.0,1096.0,1226.0
total_lemma_count_screen_min_clinical_original,0.0,0.0,0.0,0.0,106.4,130.0,1096.0,1226.0
total_lemma_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,106.4,130.0,1096.0,1226.0
total_lemma_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,106.4,130.0,1096.0,1226.0
total_lemma_count_text_min_clinical_original,0.0,0.0,0.0,0.0,106.4,130.0,1096.0,1226.0
Total_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,106.4,130.0,1096.0,1226.0
total_lemma_count_screen_max_clinical_original,0.0,0.0,0.0,0.0,106.63999999999999,130.0,1102.0,1232.0
total_lemma_count_text_std_medical_simple,0.0,0.0,0.0,0.0,107.16000000000001,130.0,1103.0,1233.0
Total_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
total_lemma_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
total_lemma_count_screen_max_medical_original,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
total_lemma_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
total_lemma_count_text_mean_clinical_original,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
total_lemma_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
total_lemma_count_text_mean_medical_original,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
total_lemma_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
total_lemma_count_text_std_medical_original,0.0,0.0,0.0,0.0,107.4,130.0,1104.0,1234.0
