	RC_1	RC_2	RC_3	RC_4	RC_5	RC_6	RC_7	RC_8	RC_9	RC_10	RC_11	RC_12	RC_13	RC_14	RC_15	RC_16	RC_17	RC_18	RC_19	RC_20	RC_21	RC_22	RC_23
Maximum_duration_of_fixations_max_clinical_original	-0.02056884295374278	0.007735392272998072	0.022610542389638832	0.002041207020182065	-0.003929447710942787	-0.008819302608283591	-0.013109543694702802	0.015163656899438412	-0.029207287382459392	0.004960226684838244	0.208385244429499	-0.004168658050090406	0.00553510199378091	0.016425089660780833	0.006437336572329683	0.020645180827826924	0.005935928816157537	0.0007752940657460655	-0.03253539844816715	-0.016103842870960953	0.015758901882465492	-0.01602890873903877	-0.054636286171175864
Maximum_duration_of_fixations_max_clinical_simple	-0.012984468608950233	0.0010080558133845855	0.006814438777365264	-0.0007561991131333231	0.009077528253543849	0.004459565225878033	0.0031533056539197997	-0.013035723089397263	-0.052580624309572485	-0.03963144970133101	-0.04846004675994372	0.003261526709074451	-0.006998193648145902	0.013610867657268487	-0.01260508143038596	-0.008512710468975403	0.0815960659443889	-0.013917219004952304	0.24401114675665783	0.06398625406150668	0.00814861068759412	0.014869636964982546	-0.027556136690500242
Maximum_duration_of_fixations_max_medical_original	0.03583156317434705	-0.019338373009530643	0.0111543211775123	-0.03133223585613239	0.03487423875036911	0.005473218896656928	0.048270254094796634	0.00015494399803909987	-0.014797196239774029	-0.005724661041252519	0.05677381289631574	-0.08463070860831454	-0.0723731611786455	0.024181539172857654	-0.06118006789966398	-0.04621810668006719	-0.08946918914480809	-0.06187976694034031	0.015687521010167075	-0.013526438537935368	-0.14836368530981872	-0.027809320691524426	-0.0275078586228419
Maximum_duration_of_fixations_max_medical_simple	-0.02105516461577817	-0.022149556352392717	-0.05971338736136793	0.01066141170569321	0.021622538587307526	0.018878121952866294	0.004871413501496055	0.029391771407971935	-0.06726391857913178	0.05131266760397038	0.08363476962807305	-0.00871941041072749	-0.008201573227248012	0.031600155296078174	0.02565179133551392	-0.06660478083784305	0.08346349410717688	-0.01833097000910868	0.14273501823982604	-0.0013393104310778418	0.018026840184203724	-0.003006193534921735	-0.08584061152914206
Number_of_fixations_mean_clinical_original	-0.0667002729308393	-0.014880413644924161	-0.001659279760565005	0.008196453561805058	-0.009677205135986588	-0.007089479515761214	0.031631769929500564	-0.016958891805321986	-0.03178396622991805	-0.03734144627102913	-0.018956525928908737	0.015001174789668944	0.002096976059831045	-0.04162754295548589	-0.043247210534191345	-0.026303347994183757	-0.0077446388906567895	0.009318155892979485	-0.0156630338340538	-0.019052516136529734	-0.014157279894881889	-0.061052586716602776	-0.013831777171908198
Number_of_fixations_mean_clinical_simple	-0.07923502063061459	0.013049774043099736	0.0035917243682289327	-0.04587846210785871	-0.028028141713883126	-0.004254682573181325	-0.02089227694902334	0.00359711827926979	-0.02802157561121891	0.006825527087803065	-0.019016116393961245	-0.0008752206844334225	-0.00697454618629299	-0.005176548748132186	0.013424494450790008	-0.016844832631056416	0.0005935504787246703	0.03515876704795996	-0.002161239940186918	0.006431970374908093	0.016011955260220513	-0.07584765803730338	-0.007149716020237223
Number_of_fixations_mean_medical_original	-0.08034171407067146	-0.04384515900855134	0.003745210302781654	0.01675381354621922	0.03450549321412243	-0.011551643950192604	-0.042088899245264474	0.01304338657014061	-0.007225787442672805	-0.00578503911303844	-0.04552703784566341	-0.004504745124083278	-0.00967857862080085	0.020265393816318093	-0.005843870111234216	-0.022894525990145083	-0.012155583901336526	0.017833058115381793	0.016100453478213317	-0.04392711387945415	-0.024992629575352802	-0.030952195044418002	-0.027876211759909116
Number_of_fixations_mean_medical_simple	-0.10161444443539638	0.014779888274801261	-0.02790520635007043	0.0076368487456338644	0.009312520309592214	0.018182323845241558	0.01078822160387197	0.00935801857209657	-0.002567852502170151	0.011775859223064278	-0.005526454457922283	-0.022024796172026594	-0.009201810686308681	-0.002093287099327752	-0.03897417617357171	0.0036008594780614404	0.0011707657812795196	0.013507828569990278	-0.018385644535527698	-0.021330339916358097	0.004324362198685626	-0.03787571462397785	-0.008257865889695548
Number_of_fixations_std_clinical_original	-0.07604573714021634	-0.010350497875036902	-0.002752002772379917	-0.0018684501949040133	-0.009687914849986597	-0.004691274202680919	0.025695667469158207	-0.002620122480464779	-0.05138069122145151	-0.03212597815516439	-0.00748008973116747	0.015005776329461618	0.009589226162531946	-0.0383031782806024	-0.019042576679591642	-0.02004087633601126	0.001475578285584329	-0.01038798047885486	-0.004878428080041235	-0.06348601465664273	-0.017597635352604855	-0.03967715150517466	-0.011086142545573118
Number_of_fixations_std_clinical_simple	-0.0951701071667443	0.003109360660947761	0.009120884512267315	-0.043843232983115904	-0.02385007915593444	-0.007114894463505545	0.010041435267497558	0.0025926670761053923	-0.06885184523997208	-0.0008478290042786227	-0.009364002270847669	0.009222958995517441	-0.015648938496873585	0.011166375728140727	0.02001751406406805	-0.003417972746431247	-0.0006585253128710404	0.02108590564079258	0.02059256759273429	0.050082057587790316	-0.012102717270312613	-0.061568507882892136	0.0023964880186960556
Number_of_fixations_std_medical_original	-0.0890044697152641	-0.04158056260546061	-0.0005925771939185993	0.0025425308912635845	0.02888944858730859	-0.009423310648838543	-0.04661783907618366	0.013991276292315674	-0.039891917882922734	-0.0008660288817648439	-0.026610437592110556	-0.015737376422741006	0.019666152684201774	0.011552904067211213	0.010637456859060404	0.005440564832780512	-0.019754799775120117	-0.011997048140499978	0.02756893480907914	-0.05201656199097098	-0.04197223969244728	-0.0004671914976498603	-0.01595005527483936
Number_of_fixations_std_medical_simple	-0.12698963602763907	0.008714452040561683	-0.024014783320771154	0.00410918042700741	-0.004781540243472934	0.02552531551117495	0.029196433320190535	0.015158016381285203	-0.030229262460582964	0.008824621323093302	0.022711516604585598	-0.010148853257587322	-0.012315083353256375	-0.008223879255072753	-0.003299327621959379	0.028778456128006776	-0.004312084983025904	0.019765465553547135	-0.008236834571737612	-0.003458771408657764	-0.0061416868457505845	-0.007189590165171667	0.0029438540924200955
Number_of_fixations_max_clinical_original	-0.02323860156657723	0.00561286424949729	-0.012530403752498568	-0.011988891434077588	-0.005260011805776858	0.014773522692853362	0.012375898885110823	0.012994542495367498	-0.046076393505285605	-0.020767566328190223	-0.003703546974850373	-0.019140102802421233	0.02124833429186048	-0.023684289013562315	0.002332182105475833	-0.029557333894779145	0.018967460219289967	-0.028735679603629213	-0.03522301432728259	-0.1966662344582519	-0.001757806472553171	-0.04948982521990329	-0.0016491787527269496
Number_of_fixations_max_clinical_simple	-0.06476589054607203	-0.013409179576478964	0.0048603171481613585	-0.038248663454402324	-0.029955210109891682	0.008174249188874601	0.028004098080523412	-0.004959879565560354	-0.0821633713419343	-0.014314733282636934	-0.016862545590946736	-0.018141562788334627	-0.02512279874298266	0.099096267693013	-0.04630737162583221	0.005041647559335244	-0.025433538063934127	-0.023251629237806534	-0.01367681237358878	0.11371977996342934	-0.0423639731991133	-0.044016978503014614	-0.0018535968291885693
Number_of_fixations_max_medical_original	-0.04997101642188851	-0.023893467863473683	-0.020918710483753454	-0.00511495799014964	0.01465658710296931	-0.024859375992078235	-0.021531614819082154	-0.009950326573314724	-0.09160683598241662	0.01584951866715967	0.0066502856270385935	-0.0011249339840281051	0.09156979901918781	0.0257079063707507	0.008471547001491256	0.06204726185507384	0.028921824389076884	-0.05074785105328203	0.02806643082293906	-0.1158100261929826	0.03248446063536956	0.028649442123396988	0.012080456788207256
Number_of_fixations_max_medical_simple	-0.10132034696633356	0.011689722281926367	0.01092938175012181	0.009179599324281989	0.004628756657347919	0.048531528024287236	0.03309809353404347	0.015567510574530772	-0.0005079676193365975	0.0019154567927317533	0.027653794181258098	-0.005490941228801934	-0.005995324901644672	0.02072040087058435	-0.002377312950859483	0.03039744144529092	-0.011904773415990236	-0.0679433830925033	-0.020827957321595838	-0.027442148680892457	0.04333683348870136	0.041522856318181	0.012092381423807329
Time_to_first_fixation_mean_clinical_original	-0.014029369484373659	-0.0024599064969563727	-0.00036210964225678324	0.018374145033219456	0.0060138473290808295	-0.019544448050507902	0.01699147275087825	-0.028192450717575406	-0.0006433653807816264	-0.032123804785367756	0.004398375574068396	0.008189972637308262	0.016173678049806427	-0.02025770184506084	-0.03937294631921956	-0.008070618789966153	0.003146272255942607	0.0040953213897106525	-0.0019602687231681085	-0.02318219180392279	-0.00014774583562414008	-0.08678354443258555	-0.011209033221230812
Time_to_first_fixation_mean_clinical_simple	-0.0036225213916541324	0.01486912936574395	0.0022049579851145576	-0.034390602342087136	-0.006053792272149044	0.004624857278550487	-0.019936366295716507	-0.005508384359561604	0.006952278415160755	0.005082253385505615	-0.0037959333989714358	-0.0008718426000338224	-0.005386018028590184	0.02917545827011509	0.013305830857468356	0.007625892896419261	0.02381363554638602	0.02352441498013044	0.01175310649092473	0.006996453167674587	0.0183514923035044	-0.12650756671889712	0.014810422285631886
Time_to_first_fixation_mean_medical_original	-0.001862785099526204	-0.047815726357424496	0.010045155346862832	0.01890824325361628	0.024949968707636574	-0.00447687393630177	-0.021224749419914563	-0.0032721567536735	0.026190194374991115	0.004984256875715139	-0.020383641973806366	-0.003981809806641859	0.0060124016549055965	0.031210340990196924	-0.00911614538890256	0.012212190586853789	-0.03258173050970988	-0.012099378280841911	0.02483640216152482	-0.03290545335874479	-0.019353397185967937	-0.09084202793104873	-0.01052805383181847
Time_to_first_fixation_mean_medical_simple	-0.03288203654769337	0.015053180792626438	-0.02992460288231372	0.01692059083969783	0.015371938927506667	0.01166321154618358	0.008382582389876115	-0.0020822973211157983	0.032016317964078514	0.019675390401067253	0.013752336035779342	-0.018585302813426987	-0.0007344240614176979	0.010646787262561665	-0.035597308299551544	0.028150441981250947	-0.009590959620595078	0.002508818809940954	-0.011298555118478973	-0.005811978370213784	0.010520282545980008	-0.09354386065127061	0.003620550310729059
Time_to_first_fixation_std_clinical_original	-0.018666420177519686	-0.008330006143645794	0.0023045353116714655	0.010037071135918547	0.018126460882886435	-0.007908916035992825	0.015575208354739732	-0.024782839178185634	-0.00668419938797776	-0.030117181981964194	0.008783601363122727	0.01159661883102532	0.009907660178107717	-0.028159153242267598	-0.026304102175636297	-0.010184596972104522	0.0017092250037607126	-0.006712405584247661	-0.003428364326446073	-0.01962758620849818	-0.007554297572256956	-0.09591386832082112	0.0022563180671483843
Time_to_first_fixation_std_clinical_simple	-0.011599061179292103	0.017234156342789377	0.008187108108583101	-0.03876258301597429	-0.02249166359526191	0.01447666499456887	0.0021461123453680037	-0.006042212673473119	-0.0022267741498451458	0.007972941903420275	0.019661336387532133	0.008826035454149143	0.005066455340820144	0.013385766575416394	0.03758313483846836	-0.014397665237698053	0.01283377834091866	0.02389198024054723	-0.0034710138256346616	-0.014569244797606653	-0.002397277248065713	-0.12338378221533779	0.007846202518008449
Time_to_first_fixation_std_medical_original	-0.010284587176179336	-0.04236481424967583	0.00655525440249855	0.02136872109184924	0.02759825372094132	-0.011972369851940027	-0.030675433327274747	0.0005249517311685434	0.023688989623573277	-0.0009573673826825766	-0.027003318737002156	0.0006030603780916463	0.013508339271165242	0.040269816562756765	0.01353138316505592	0.0027244194732092514	-0.015198044979288077	-0.01775942152057598	0.03694871650239575	-0.04952739339794751	-0.03868521450162583	-0.07215754487167234	-0.0036129838502132975
Time_to_first_fixation_std_medical_simple	-0.05107105218862971	0.007474543388678816	-0.028186140594451896	0.01129034677544263	0.011676564696837831	0.016673229322958106	0.012663019052633855	-0.002294541052902535	0.021710727604481776	0.01608226962303658	0.01862013580819792	-0.017322446558644355	0.012489595264728866	0.011608868959675292	-0.015046952057078159	0.021315460762246153	-0.004933137748344119	-0.0047716129240287395	-0.00763330957683212	-0.004692765565539333	0.0008321044341973265	-0.0766521620244659	0.013559707245513935
Time_to_first_fixation_min_clinical_original	-0.015811467625641087	-0.009834342503067483	-0.010066456608561357	-0.010082036225151237	-0.026395357082347318	-0.04400911280099499	-0.01395444067750137	0.06745744441794933	-0.037525529796717604	0.0131286510765907	-0.012619681161620521	0.002290205455775265	-0.021659224061901888	-0.03869834624535755	0.008786605100817173	0.04006884935984315	-0.0500053411082629	-0.0922618937997811	0.017072674808652405	-0.0004549905136590683	0.2282929981609993	-0.03771675631534773	-0.059088027156960175
Time_to_first_fixation_min_clinical_simple	0.0022894933414867834	-0.00042068666242267707	-0.005778756423232923	-0.013810220191946476	0.021008363717455313	-0.03804695941331874	-0.020267109908377996	0.027463502350766673	-0.00983644408007584	-0.01049810258289026	-0.01356626611931804	-0.06476414228304249	-0.03454126846316483	-0.03889270367006221	0.024821200441199	0.12573335432457916	-0.048246679800261025	0.006927999290548943	0.02095325932659274	-0.019373377783106493	0.18433708368784546	-0.01205977352789059	-0.015077616461007285
Time_to_first_fixation_min_medical_original	-0.02727948645467595	-0.010235930897090668	0.003227232302732425	-0.01787974396865865	-0.002451378323507734	-0.017475558784928312	0.022545750169071736	0.00016743664083588433	-0.03465844766565351	0.027382241740370582	0.021473955189551336	-0.004650561044049918	-0.013436994660541351	-0.13004531787193666	-0.008074348289875199	0.1757770563099307	-0.004982174864868267	-0.03734737350533537	0.010490770680346989	-0.026663555494910358	0.16000273797458459	-0.026063930408645814	-0.02182119698778145
Time_to_first_fixation_min_medical_simple	-0.015325761569806	0.002677402534405445	-0.007108868357648758	0.005973475717842603	-0.03310864132854183	-0.05947195559112638	-0.03561593587750214	0.07870558819429102	0.03920215729546482	0.0025061280126923353	-0.05707615032509539	0.04889061845618871	-0.02258228911691921	0.04784339856001432	-0.00961894324012012	-0.175288683844766	0.005972704392737848	-0.19004095362014017	-0.014504795006973555	0.019771625287170132	0.17912734940090821	-0.015421538917183314	-0.05741426973162028
