	PC_1	PC_2	PC_3	PC_4	PC_5	PC_6	PC_7	PC_8	PC_9	PC_10	PC_11	PC_12	PC_13	PC_14	PC_15	PC_16	PC_17	PC_18	PC_19	PC_20	PC_21	PC_22	PC_23	PC_24	PC_25	PC_26	PC_27	PC_28	PC_29	PC_30	PC_31	PC_32	PC_33	PC_34	PC_35	PC_36	PC_37	PC_38	PC_39	PC_40	PC_41	PC_42	PC_43	PC_44	PC_45	PC_46	PC_47	PC_48	PC_49	PC_50
Average_duration_of_fixations_max_medical_simple	-0.03271741144688942	0.04517043793231229	-0.03363844743246214	0.013534883650988766	-0.03572556543175264	-0.017955405680747372	0.005438651630936487	0.003739762072961937	0.05375076344298698	0.03212514173461309	0.07662084909881856	-0.024056293127596662	-0.020188866605345076	0.007852883023460011	-0.037942460500942604	0.034689730907891084	0.07763207700811282	0.07365187603797337	0.04330986136990759	0.01128041377205911	0.07275420248780404	-0.009362138523078429	0.035360954243164926	-0.0876894876151308	-0.043501354702516225	0.03154189229350352	-0.023997936860637132	-0.04785947292972136	0.030021328462510675	0.08736221365074508	0.0587309072387556	-0.010565748137234335	-0.13491601033062983	0.03664933197056109	-0.09067837758621657	-0.011703252097847764	0.07808251196507765	-0.021133574674884237	-0.03223035727263809	-0.11297863390032042	0.031008212712399674	-0.015893168597228835	-0.018882347005153646	0.03453881367406482	-0.04764463851723723	-0.0022966349474983854	0.05447354007894016	0.015176288361161713	-0.02057657422935493	0.03460691232435426
Minimum_duration_of_fixations_mean_clinical_original	-0.054281376036357826	-0.03653044262451349	-0.01946887659940599	-0.018161698148700566	-0.034403396257717773	-0.021245295117052074	0.029739326597591192	0.005121508812269529	0.0013211088616104313	-0.06707208827052935	0.0010807494152088146	0.011662848372617968	-0.010585004221975293	0.055332248071281495	0.023183449447424717	0.016558882687834873	-0.04100294279910464	-0.03632422493675628	0.016072949084869448	-0.015798927972657383	-0.02104788605112017	0.019657349973073123	-0.009319536775515933	0.018573735136326108	-0.03161661214972135	0.001870957634157447	0.0066172588373257825	-0.021727957610586036	0.0069714792989310536	-0.0422481522711063	0.008787480201734447	-9.46757518641302e-05	-0.004528786260643323	0.018662198863194833	0.006735714075569756	0.01446522426811986	0.019083671731304805	-0.026627452281066194	-0.02219689754998416	0.015836614485421632	0.0314355177985482	0.016840710094651542	0.010661555310168372	-0.005887538537639894	-0.018491494050548486	-0.026095474683362273	0.03605091020474967	-0.005424702478708333	-0.03204210891679836	0.01747028879948128
Minimum_duration_of_fixations_mean_clinical_simple	-0.012707811400175299	0.04297323809043336	0.03849724727003522	-0.07399280358998102	-0.03324905962673862	-0.031095074590673174	0.045028004561966435	-0.011003546331278605	0.05141310689205753	-0.019427760047164573	-0.021063026500779507	0.03237961407401476	0.0015172761614882368	0.032941810042862174	0.026795698608599948	0.024164715179768193	-0.06280985656808365	-0.029704472521374904	-0.01628113928395575	-0.02419060369100032	-0.014669375542148248	0.02942230901791876	-0.013080994294545139	-0.010874447870511865	-0.0005939817986709344	-0.018410555915930056	-0.012381780575071437	-0.029920165043895424	-0.03337116251702513	0.021999776291837816	-0.05205343537752453	-0.01474906984133893	-0.015120221890400524	0.014214320266555188	0.020357286536392842	0.010413946725749064	0.036509341690995595	-0.0012482667555551317	-0.009070006935179339	-0.042202413694673334	0.03573978613859914	0.0344965331470236	-0.010507667263054375	0.03962642018151246	0.0023239564258361466	-0.0003402648550787976	0.04510429332298038	-0.010091278739031971	-0.013851860732861222	0.06067019300163144
Minimum_duration_of_fixations_mean_medical_original	-0.03456887979396158	-0.04297211549799333	0.028981583931345214	0.002780768257857761	-0.06639439635846077	0.012201873179937964	0.057497386360406535	-0.010612659768691008	0.05738705926130849	0.019561296783024134	-0.04885122564180762	0.01921255352625767	0.013462804107320507	0.03575612765584326	0.016507919644641784	0.04171930248228954	-0.05075364168551918	-0.029563903484077066	-0.014066703317680241	0.021193468325842197	-0.029902289015788355	0.012137974547714607	0.008669727571619436	0.03211970081552996	-0.012556479036456673	-0.009352156075493246	-0.0034932446928660145	0.0008598999458852608	-0.022978016742684855	-0.019549879017923655	-0.006930369489928963	0.006565681163259991	-0.038060944836710596	0.037157319633111446	0.029494658924317047	0.03280725348282443	0.00820810330389535	-0.02019665956036403	-0.02203597704084944	-0.03146231953202998	0.00427805772649044	0.03467972778727701	0.001127559427272119	0.0067671514458029864	-0.015619902913332276	-0.008494430433584011	0.03389671463528342	0.009039364089066032	-0.03761890455956818	0.07805907096279058
Minimum_duration_of_fixations_mean_medical_simple	-0.041943623402938744	0.009408937967759755	-0.04843011963449789	-0.013546944419718142	-0.001732157500135265	-0.057831340113491496	0.022242622568379493	-0.025933123678931278	0.08998536233320774	0.003134143977616663	-0.03850058276650453	0.037362738559622	0.010955637870140077	0.030048993027465144	0.022776644226919794	0.021453394432446843	-0.0670321093063189	-0.024995480339455572	0.0007129330837075321	-0.006648037305696711	0.005511916593473364	0.015668635657491957	-0.011238360516459402	0.04107106307575696	-0.027450610920733542	0.014054055838579814	-0.0050426384177097066	-0.019386085281683115	-0.007681944533055817	-0.015572161810187413	-0.013024220045957149	0.007193853602272562	-0.040937587457792156	0.040303156235662815	-0.003696277788829681	0.01719941208144334	0.011030526974724082	-0.037186534222001036	-0.017076539325250068	-0.025602929390742532	0.008929048501650638	0.01815024420697147	0.01584981709125381	0.045310564371044	0.031692201665756786	-0.033568611093496334	0.016814066449578915	0.0037727136929167388	-0.027806302725510285	-0.01163777886971554
Minimum_duration_of_fixations_std_clinical_original	-0.053368536195540196	-0.02620300662180065	-0.015777420384867673	-0.006852892344206491	-0.03669459770203916	-0.011980347017177982	0.026947873400503065	-0.006844743747352227	0.03265774086381309	-0.06903185646324177	0.061984285334106506	0.02220155624862698	-0.059053004762970915	0.0009717361056002281	0.00537595147399061	0.008973754272413136	-0.0382140646470624	-0.02450106791624857	-0.031532244047155086	0.009849537890228703	-0.025458150397821393	-0.03367360829388076	0.017927548856116637	0.03286065854978558	0.01750119467637759	0.059112994269622895	-0.04342511117356617	-0.004127220885923607	0.07950069375638334	-0.017072838180831867	0.020986176745102062	0.03912023006878169	0.04493439672263475	-0.04675363733664676	0.05442463385393879	0.04604374101602728	0.009955417687685687	-0.035682713566222025	0.009034106760715177	0.044281858012559336	0.025676341068723508	-0.020011212781734865	-0.006340170762177522	0.014903067697225362	-0.03186457190956739	0.030947518773530754	-0.007546933706565247	-0.01916965373646522	-0.04184282928287696	-0.0887560895011161
Minimum_duration_of_fixations_std_clinical_simple	-0.010833722330140953	0.04809367506849954	0.03669144625703306	-0.04893546678118003	-0.0442909466687059	-0.011902392539605447	0.06240499674986544	0.004074532365605658	0.06416717147625173	-0.05367049797298665	0.024584400280868248	0.007584557877250074	0.03313793263086313	-0.030916973773199727	0.05497872619501317	0.004154623225684023	0.0002392563688347616	0.013719410249368983	0.04195065784452232	-0.017291680022532462	-0.029167145501479176	0.020423275271655883	-0.017607924759353903	-0.01054084029145671	0.07122468290422251	0.025968703708005823	-0.04260478972882691	0.060372543261689955	0.033540671347638516	-0.002566283039109995	-0.050757458201352766	-0.03627924024206335	0.012294000868402422	-0.021886823999058135	0.004169134655330603	-0.02840983408963647	0.012674171715614076	0.07401234505621641	-0.012713983905160256	0.07686536132334286	-0.006126340549878751	0.015959136260909532	0.04020470308819524	-0.06485547575223348	-0.05593342347565683	0.0430962457034819	0.005310396994709696	-0.013683071735556485	0.0009236842612624532	0.019276304346091053
Minimum_duration_of_fixations_std_medical_original	-0.03534463390453671	-0.026946878088975647	0.028050861199892082	0.030180819945749636	-0.06096290728661288	0.010177213948483328	0.07035902316644778	-0.016100399633959265	0.058929500109119334	-0.00495741115832025	0.028778394903908818	0.005391771029732733	0.03442914867793785	-0.04245232381464702	0.02736662951008209	0.014731182600779142	-0.05438313924172119	-0.033046600792224747	-0.000437473858569943	0.06394317420724696	-0.02552288989534282	-0.056777153704959435	0.012345905498769036	0.010850762199386686	0.003412296005755005	-0.014251395627323188	-0.02531838886401984	0.025258180951373624	0.015136416897756105	-0.024227874954669732	-0.00025650761497934225	0.038563091456083984	0.007376682190671146	-0.012555087505473822	0.020132148214032905	0.10126523921332932	-0.019989573060706926	0.056199394029246494	0.05407474462784608	0.015249211462924088	-0.036597942853636364	-0.014739117853620164	0.001884576209331141	-0.009455224293167636	-0.026324674249136926	0.023459561091947204	-0.04430956471096914	0.00037897654630539176	-0.08733259947161384	0.05648221708913833
Minimum_duration_of_fixations_std_medical_simple	-0.04372344850046066	0.02089361252529251	-0.0289122568582303	0.01931910265302614	0.0015917145206421942	-0.048865890094667075	0.026917136906347637	-0.01380765869373417	0.11380355223954598	-0.003222425097963217	0.013929482453654465	0.03792949082256404	-0.013343068617737262	-0.026201256190859955	0.010212402866457245	-0.007183402407317478	-0.03187410895973438	-0.013081262888524247	0.04777705240908101	0.027466390958329298	-0.010497774739443999	-0.02309370039033212	0.030979719697886682	-0.009217655838297143	-0.0142168427806301	-0.0016775794574809158	-0.026088976796738682	0.052986956014748794	0.08659120197395519	-0.011499341074913719	-0.013653898201396142	0.0433693267209741	-0.049914974668954344	0.01679466990866244	-0.044664131099719485	0.021587930381919675	0.009654108530001822	-0.00853106893419584	0.037471611684645474	-0.0033254722190762444	-0.057365449083466434	-0.043442556853415755	0.03539302668626681	-0.030747654689608488	0.004205843084539574	-0.03111647353027779	0.030979960540697103	0.006654737736999859	0.008911183737152509	-0.00937762115515028
Minimum_duration_of_fixations_min_clinical_original	-0.02897622485395046	-0.015472086135931736	-0.007570764570180561	0.010295636250265638	-0.02436917542788852	-0.029898693099223526	0.03022976648947299	0.018819762231520137	-0.06411640553908263	-0.016463034892566192	-0.015831625065032467	0.00022160688887344661	0.02343283026488205	0.07577488842405355	-0.08199277611148315	0.08906851561844012	0.07550433086981197	-0.020004451644739383	0.07372650926110752	0.13869393824255147	0.0865513622044518	0.030293121928148	-0.04155725172831988	0.09236518939058347	0.013449357235560063	0.03111774575086523	0.12876053175444493	0.13253548727092	0.010436503067175711	-0.12256906018730299	-0.10259244215279956	-0.048135283356084614	0.03854236149866228	0.008240151510259036	-0.13449528540054528	0.12521301592763215	0.04990232336565775	0.09297453703098728	-0.04831573135425948	-0.13692423409289697	-0.0072363333313651195	-0.1100110753630677	-0.06368259090028877	0.03267706643702564	0.0009397600840497921	-0.1462307825889461	-0.0320551188564832	-0.09840293242538195	0.0358560099260992	-0.030632851866493383
Minimum_duration_of_fixations_min_clinical_simple	-0.01800707273881983	0.02217433578298515	-1.2873320005443736e-05	-0.031206411081464523	-0.03785934665873054	-0.0043730755113914315	0.005120365946726774	-0.012880528035956728	0.03783123714375636	0.010482769290982753	-0.03028496882193656	-0.1163926175112082	-0.019766656996794155	0.07305141864559693	-0.08792592267867143	0.0327862621143142	0.012505697836338977	-0.0016730543641035984	0.00013989010349068284	0.07309940287126032	-0.009910383139106246	0.017392975218362475	-0.10506116665152024	0.045737956512434175	0.013781739275171847	0.13051822390277532	0.0668719358802211	-0.22722919557943094	0.0922900283789734	0.14802895580421202	-0.02689112291552016	0.1220032512167467	0.11345936195241674	-0.05252525420479175	0.11104301595213881	-0.05103132370541232	0.15773284491209816	0.055289135362745975	-0.03455252685308619	-0.009213970206283353	-0.0994847852661432	0.14964736277894033	0.12588226574424433	-0.016448903889668864	0.07882617356416419	-0.05844601522051398	0.05364486164456127	-0.020520968091431932	-0.019934341040758505	-0.051286356422779095
Minimum_duration_of_fixations_min_medical_original	-0.016070527318401237	0.014826018481081046	-0.02382401986146873	-0.002564509692496187	-0.06570233330249632	0.026752323883518427	0.07813800497282601	-0.0481462759941214	-0.0022420036528328674	0.0023195232566165995	-0.06563977473527727	-0.05190003055102016	0.05045352784734344	0.000701598999236073	-0.06691736690908026	-0.026804739421231044	0.01353924400474926	-0.008392240156491093	-0.049190073308909586	-0.06630648130756818	-0.01342424808220217	-0.0660936431878278	0.05820440803404514	0.054314207488070095	-0.03123165377206412	0.0025274087108022206	-0.10154357354323733	-0.07791355385326312	0.03976388658739255	-0.03531637403545798	-0.06483227745332708	0.10177939377062346	0.020890774685806468	-0.1260635378724681	-0.0907879959766618	-0.14512907634097322	0.07092572805789889	-0.02529708951232366	-0.07061610950839069	-0.020504590263002498	0.020418407178310262	0.001758479867018226	0.025316395628427996	0.048818265443250526	0.026838635475889033	0.032861387178057845	-0.06369889841105125	0.06759648613147434	-0.041001249828295235	0.09813551473731037
Minimum_duration_of_fixations_min_medical_simple	-0.011377493049145114	-0.010489186560639335	-0.014488411211723777	0.024844015265600986	0.02088189774826688	-0.026180198290984807	0.03136050694963467	-0.06036541463090089	0.03896560186175896	-0.09178384244771291	-0.010759703566420366	-0.04638966800023833	0.05835145249942358	-0.09332866416729617	-0.09812877900970243	-0.02698239030433498	-0.10565462156676876	0.08986217744515636	0.03523967791614641	0.08335441213525377	0.06396425037572415	0.01219626581187922	0.12349619813441572	0.07582611846801733	0.04282604907771022	0.008582897422699798	0.12944485629778527	0.028474139020620026	-0.07779330947855234	0.07511286806269753	0.053217202232457766	-0.000976877031346364	0.053865319890763	0.0008817532816807019	0.10430074677316059	-0.018592180757883197	0.09972009299034919	0.07415686300232013	0.020625713030895367	0.005223969696373542	0.07425380758308699	-0.09384133719247191	0.07216576999298766	0.02062242715519025	-0.06785792007320518	-0.07799561049612411	-0.022479668530736567	0.0031920786862533936	-0.01937558514238771	0.14649665668539033
Minimum_duration_of_fixations_max_clinical_original	-0.046396236688460435	-0.017345742854932813	-0.021634341039758632	-0.012005755568671027	-0.042818870766171635	0.015756002590610375	-0.0029276924348386915	-0.024861952979889385	0.011926561082564695	-0.05772642530316344	0.06702754864087755	0.043207564701308446	-0.09138134184514092	0.03948949804705106	-0.046252955842985596	0.006125457815942992	-0.025783689272513982	-0.014567589479396681	-0.05694877442649297	-0.013329203582332482	0.018527438786087508	-0.05264641198427475	0.039014912836544666	0.025358430550242148	0.09516807164759862	0.09358928882763956	-0.032707393211932216	-0.062497380389208546	0.06465996430558882	0.06915747083847122	-0.02173596931738225	-0.06216413802722069	-0.00907684010006253	-0.03098762096198855	0.005241096253000089	0.050386487709112616	-0.011453686055202804	0.04282474500486817	0.009500226159855713	-0.04003490254310958	-0.10686684946488297	-0.0627985307790151	0.03556871728630262	0.11864694772951735	-0.023585999445014067	-0.0004261028830246882	0.033076773086130835	-0.011549051416833517	0.016771585967450268	-0.09613030442324655
